Comments,Label
 kulathai thanamana manaivi kudaikka kuduthu vachirukkanum,None-of-the-above
 murali raja krishnan  what s app number send,None-of-the-above
 super bro vera level ka,None-of-the-above
 dude nama avangaluku kuduka vaendiyatha kudutha avanga en ithalam panna poranga    kasah sollala urimai anamku vaelai kudukuramari avanglukum kidacha illa namala mathikura mari avangala madhicha en avanga ipdilam panna poranga    ethana lublic place avnglku nu restroom eruku sollunga pklam angae nama namau sama urima kudukala apram epdi   modhala nama yaru avanga urimai ah parika sollunga,Counter-speech
 bro anta mathiri topic panamataga   ,None-of-the-above
 vera level antha akka eanthamari  eathuvarikum na patha ella sema,None-of-the-above
 inum konjam better ah kuduthruklam   ,None-of-the-above
 thankyou for uploading this movie,None-of-the-above
 indha madhiri pesura thirunangai galai arrest pannanum,Transphobic
 election la bjp uh tamil nadu la oda vitralam bro ,None-of-the-above
 orula ayaram mukiya prechana iruku    athukula judgment kuduka thupu ila    ipo ithu romba mukiyam parunga   kudikave kanju ila su    kekara madiri iruku  ,Homophobia
 ithu oru polappu ketta loosu  ,None-of-the-above
 sara vanan  u number xxx,None-of-the-above
 harihara shankar  nenga number send pannama pannitenu solluringa ok paravalla,None-of-the-above
      yarra nee     neeya vaya kuduthu semma pulb vangitta       mudiyalada,None-of-the-above
 suppers                     ,None-of-the-above
 f  k you saathi thanda mukium,None-of-the-above
   b      srivatsan  s  hi bro call me,None-of-the-above
 panam pannuravan manachchatchiyai  puthaiththu vittu nadai pinamaaha  uzhalukiraan    ,None-of-the-above
 srinivasan cp  intha mathiri kevalamana pasanga la serupala adikanum bro,Misandry
 hi siku and ram anna eppidi irukkiga  perum ,None-of-the-above
 helo pathi amma appa va pakrathu kasu kuduthalum kudukatiyum ponnunga tha chumma pesathinga,Counter-speech
      ku aparam pirantha all girls thappu than pandranga,Misogyny
 nana irunthaa sevutlaya arainthu ieubben,None-of-the-above
 s k  parka virumba villai video my huspand,None-of-the-above
 parthi ban    nalla irukan da mama,None-of-the-above
 pls china va matum world map la irunthe thookunga god eppa paru yetha oru prachanaiya kondu vantharanuga avunuku anupavikarathilama irukura yelaroda usurayum yedukuranungale,Xenophobia
 arun kumar  poi nalla psychiatrist ah paaru    ,None-of-the-above
 sharmi babe  na marriage appo just  gram ring mattum dha vechi irundhen ippo en hus enaku jewels vangi kuduthu irukaru    sila nallavangalum irukanga sis   ,Hope-Speech
 saattai is a coward  potta mathiri copyright kuduthukitu  mudinja debate panni win pannanum atha vitutu ipdi kevalama copyright kuduthu attack pandran  clear ah therithu avanukku point eh illa nu ,Misandry
 support panna ungalukku rompaaa nandri bro ,None-of-the-above
 sivanes vignes avanga bibleah solranga   kadavul patri kurum anaithume vetham than,None-of-the-above
 eni pasanga veetla dowry ketu kasta pada vendiya avasiyam illa ella ponnungale pathupanga i jolly    ,None-of-the-above
 adei jasim        s la nanbargalnu oru padam vandhurukku   unga ilaya thalavalidhaan producer  andha padathoda title la production nu enna peru irukku nu poyi paaru,None-of-the-above
 ipo namma face panittu iruka thalavalliiii     ,None-of-the-above
 crafty cake  hahaaaa eppadiyum rasikira oru kottam erukku ma,None-of-the-above
 neega romba aalaka eruiga so quite,None-of-the-above
 en appa seethanam  vaanka villai  aana enakku seethanam koduthar enthankaikkum,None-of-the-above
 sir engaluku antha virus pathi kuda peethi illa unga voice keta tha marana peethiya iruku   enna neenga kattikala nanga kattikirom thats it,None-of-the-above
  no ariel adithal kaja kaja kujua kuja,Transphobic
 train la irunthu pudichu thali vidanum pola iruku   ena polapu ithu ,Transphobic
                    nee dha dalit thayoli   uravugal sontham ilama anaadha koodhiya iruppa     naa enga sonthakarangloda santhosama iruppom da    keel jaadhi punda       na sethalum jaadhi oliyaadhu daa     mudinja pannu paaklaaam,Xenophobia
 pesa ma china nii matum iruinthukoo indha world  enga elaraiyum kill all da china,Xenophobia
 anjipal  unuku vera vela illaya yellorukum ora matheri reply kodukuura yenaku yenavo nee than yethuyo thika ninakara,Counter-speech
 kovai  d studio  yep      ,None-of-the-above
 enga erukuravala  kattikiranvanga kuduthuvachavanga  paaaa,None-of-the-above
 i love you thiru nangai  super bro,None-of-the-above
 super speech akka love you            ,None-of-the-above
 manikandan   dai thevudiya payale yara paradesi nu solra      pombala poriki thevudiya          mariyatha kudutha mariyathaya pesanum     othaaaa      omala,Misandry
 thirumalai kumar  enaku theriyala bro,None-of-the-above
 ivanunga nambala uireoda vidaa maattan pollaa      daiii china   ,Xenophobia
 pavem romba pathika pattu irukkaru ram broooo,None-of-the-above
 na     ku opsr ila   athu avangaloda virupam namma pesa ryts ila   but future      homo ku kolantha valakanumnu aasa varuthu   apo adopt panranga    aptiye atha kolatha poi                      nu patha normal parents ta intro pana matha children parents enna soluvanga avan mentality unakum       pesatha soluvanga apro antha child nalama    antha kolanthaiku evaloo vali ah irukum  ,Homophobia
 tamila tamila  z tamil stop your program,None-of-the-above
 shinchan shinchan  eppadi pavam sollenda naan ponnu paiyan endru ninaichukkatha  antha kadavule shiva sakthiye aravani deivam than  yaaru sonna pavam endru  unakku ethavathu distrub agutha  ,Counter-speech
 bro vera leval nenga kantipa sathipingao,None-of-the-above
 ithu original prank aaa    training koduthu pesra maari theriyuthu lightaa        but    semmayaa iruku   ,None-of-the-above
 iranian thevadiyaluku pirantha h  raja  dai unnudya nakai vetta nal nerunki varuthuda  ,Misandry
 nenga  sollura mathiri irunthale  entha kudumpathilum pirivu enpathu irukkave irukkathu,Counter-speech
 sathiyasiva t      unakku therinja ponnu veeda   ah appo apdi thanda irukkum monna k     ,Misandry
 pon mozhi  s   apdi thaan irukum brother  pazhagidum  yaarkitana pesinaa   adi dhoool,None-of-the-above
 ungaliku entha credit lam illa avangaluku mattum than avangalu ku enna manasu da kadavul avangala valthanum,None-of-the-above
 athuku karanam na ambala na enna venalum pannuva apdi enra thimiru namaku oru sattam avagaluku oru sattam ya purusha apdi tha solluvaru,Misandry
 comedy pannathingada pongada luau pasangala,Misandry
 love is love     love has no gender   lgbt   is pride ,None-of-the-above
 avargal vitta kusuvil than paraviyathu,Homophobia
 behave as if so smart  smart a badhil sonnaa budhisaaliya  asingam  adhukooda puriyaadha muttaal ,Misandry
 ebenezer kirubakaran  if   what it means,None-of-the-above
 kalaivani r  enna kalavani enkita pesuna un puthi ella vella vanthuvidum nu pesamayriya,None-of-the-above
 dinesh dinesh  uga nunber send me,None-of-the-above
 sasikumar seenivasan  vera yaru nalla thittam vechi erukaganu negale solluga    naga avagaluku vote podurom,Counter-speech
      avungale accept pannitangena avunge enna avalo periye paruppa  ,None-of-the-above
 yes    gay vera transilate vera,None-of-the-above
 mental site deuiii loosu unna mathiri alaa thaa thediiii kittu iruka avinga love marriage illa arrange marriage love paithiyamm pidichu thiriyara neenga thaanda pirachana panni pirnchadrenga koncham naalaaa,None-of-the-above
 i am also gay ur details pls       ,None-of-the-above
 jathai tha mukiumm na un veetu septick tank neeye clean pannu unga area ditch clean pannu rice neye vivasayam pannu dress neye sei serpu neeye sei ellam venum nanga perpilagal vendama naikala,None-of-the-above
       sama fun prank,None-of-the-above
 naa onga channel la entha prank kum parthathu illa aana intha prank a paarthathum onga channel oda mega periya fun aaittain enaku therinjee ongaloda yella prank kaium paakamalaiyai sollurain intha prank maathiri entha prank kum irukaathu neenga prank pannathulaiyai ithu thaan best prank aaa irukum apadnu naa nanaikurain,None-of-the-above
 yes we re so gay and we re always gay,Homophobia
 chutti payyan sam  pon namer sent me,None-of-the-above
 rajeswari rajagopalan kastam than yala manasayum kasta paduthuvanga,Transphobic
 tamil bird  evargal manitha janmagal kidaiyathu,None-of-the-above
 aamappa naanum andha video paarthen semma kili kili nu kilichu thonga vitrutaru,None-of-the-above
 meme creator ku endha episode le heavy damage pole,None-of-the-above
 super bro vera level       ,None-of-the-above
 smart subash daii neya avanungalakku support panra nee    illa gaya maiyuru ulagam alinchi pothu             maiyuru adathavana nalla vallikku kondu varanum illa ithu thappu i sollanum naye,Homophobia
 unkaluku arivu irruka avanga virubam endu sollurinka arivu illa nasama pochuuuu,None-of-the-above
 akka ithan ennoda no ungalukku enna help venumnslum le lunga                     enna la mudijja uothaviya nan seiven     unga mela pavappatu illa     enakkum oru freds irundha di piritthiga yasini       police     i love you akka,Hope-Speech
 pennum pennum tha valanuna apro edhukaga aanaiyu pennaiyu padachanga edhella oru polappa asingama ella,Homophobia
 veera vaanjinatha priyan veera tamil singam dai naye unne seruppala adikkanu naye paradesi naye,Misandry
 super sir     en kanavarkuda migavum aanadhikkam pidithavar avar soldradhudhan sattam enbar indha video pakkakuda avaruku viruppam illai eppayum pengal kanavaruku adimaidhana      ,Misandry
 vera level thala ne  love u    ,None-of-the-above
 avanugala soru thanni illama patdini potdu kollanum,Transphobic
 mention panala na   comments la ava ena transgender ah nu kepanga nanba   athu itha vida kodumai,None-of-the-above
 othaa da olu olaga maga olu    ela false accusations  thaan  othaaa  ,Misandry
 sex pidichatha pannura normel avanga ishratthukka en purangal theriyala thanga,None-of-the-above
 video super lastla helping video kaga i m new subscriber bro   ,None-of-the-above
 romba azaga sollirukinga vera leval,None-of-the-above
 vampier       u from send me you number,None-of-the-above
 ur talking like my dad   ,None-of-the-above
 chanakya sabadham   pathi pesunga bro,None-of-the-above
 poda porampokku naikal h raja,Misandry
 sushil kumar dowry wangulawana rendu seruppalayum adikkanum,None-of-the-above
 dai seeman mayera poda pakestanukku,Misandry
 mr  anand srinivasan   mr   ramasubramaniam are well human beings  ayya undu ayya thunai kaliyog raja ayya siva siva siva arakara arakara,None-of-the-above
 vairamuthu    d m k   muthirame  kudichhavan      ,Misandry
 neenga appdi yara kandu pudichinga,None-of-the-above
 video eadokuran parru avan tha unmayatha ambala pola    ,None-of-the-above
 food items la avanga controll ila yenda ipd psndreanga nimadhiyana oru lifeye pochu,Xenophobia
 epaum love marriage panna cast pakkuranga,None-of-the-above
 athukuthaan namma pasanga than memes pottu o hu thalnanga    ,Misandry
 yooo edhu enaaiyaa pudhu pudusaa kandupedichu makaalee bayapadavaikurenghaa,Xenophobia
 rashtriya swayamsevak sangh rss  thank you so much,None-of-the-above
 enaku aluga alugaya varudu eppo innda pumi la ella parents um inda love ha ettikuvaga      ,None-of-the-above
 thala sathish  instagram i d solluga bro naa massage panra,None-of-the-above
 p  nagaraj       oru naaal aana feel panuvaanga bro avunga enda itha panonu    unma theriya varumbothu  ,Counter-speech
     correct sir  i appreciate ur comments ,Hope-Speech
 makkal pavam avanga enna pannuvanga,None-of-the-above
 they vai ellamai pesathiga ok ethu eyarkai yaana vesayam yaaru onnu pannamudiyadhu yaaraiyum asigama pesathiga,Counter-speech
 her talking ways is  sooo cuteeeee,None-of-the-above
 nanba vera level act uh nanba       keep rocking nanba     therikka vidarom ,None-of-the-above
 pora pokka patha china la ellarum zombie ah maara poranungaa     ,Xenophobia
 ulagathula manusa jaathi onnu than       like u      thirunangai    valka     avanga romba nalla vanga    please yarum avangala othukathinga     ,Hope-Speech
 pesurathula nallatha irukku aana pesura visayamtha nalla illa,None-of-the-above
 ipo ennamo naadu apdiye poothu kulungara madhiri pesitu irukanga    neenga ellarume first oruthanuku oruthi nu vazhunga aparam naatoda munetratha pathi pesalam,Homophobia
 kalaivani r  vidiyal varum  don t worry  chennai ha neenga,None-of-the-above
 vanthutarya thiravida kelvi   brahmina kambu sutha arambitychiruveengalae   dravidanna vatamudiuveebga,None-of-the-above
 awesome to see final last ending awesome words,None-of-the-above
       ena d solra lesibiana       ,Misogyny
 andha manasu than sir kadavul  ,None-of-the-above
 dai ungala world map la irunthe thookanum daa        thaa,Xenophobia
 dai high court paathiya   intha naaingaluku rights kodutha eppdi aduthuinga paaru          ,None-of-the-above
 idhuku eppo vaccine kandu pidipanga terla,None-of-the-above
 wow really super lgbt filings enne ma sillirukan katai aasiruyar   vaalthugal   evelai nalla filings alaga sollirukange     enaku lgbt avargalai paartha innum  perumaiyanne filings varuthu     good attend  ,Hope-Speech
 i love brahamins sans brahminism ,None-of-the-above
 ivan or ival  boy illa girla    ival  ivan   na   i m confused  ,Transphobic
 i m now chennai coimbatore venobaji nagar teja sakthi college           ,None-of-the-above
 un appavo ammavo lgbt ya irundhirundalo illai un unarvugal madhiri anaivarum possitivagovo illai negativagovo future la marianal neengal punidhama ninaikra indha manidha sorry lgbt community eppidiuruvagum    nammaku irukum indha vinodhamana against nature unarvugalukaga sooriyana matumo illa chandrana mattumey podbumnu sollamudiyathu thozhiye     ,Homophobia
 mersal kanmani  yess naanum athey than solla nanechen     yaarum avare appreciate pannala     paavam madan gowri kashta pattu information collect panni nammaku share panraru         ,None-of-the-above
 super that thirunangai super        ,Hope-Speech
 ada madha veri pidicha thevidiya naaigala angutu poitu oombunga da thoomaya kudukigala,Misandry
 vazhapu seri illa   unga appa unna mari iruntha unga amma unna mari iruntha nee poranthu irukka matta    ippadi nee penathuratha naanga kettu irukka mattom,Homophobia
 neenga yeanda eppo paarthalum enga poola sappuringa        muslims na unakku avlo elakkarama    vairamuthu aandala pathi pesuna adhu unga kadavul pratchana     adha vittu nee idhula muslims and christians sa pathi edhukku pesura    ,Homophobia
 sema memes mike kidaicha istathukum pesirathu avungala vachu seiyarathu memes,None-of-the-above
