Comments,Label
ఈ చిల్లర గుంపులో ఈ ఎంటెక్ బాబు ను అవమానిస్తే అందరికి పెన్షన్ వచ్చినట్టు m l a బిల్డప్ ఇచ్చి షేహాబాష్ అనుకొంటారని భ్రమ ఎంటెక్ చేసినోడు ఈ జాబ్ ఎందుకు ఇంకా కూలి చేసుకోమంటారు ఈ ఎమ్మెల్యే ఇంతేగా వీళ్ళు చేసేది ఖర్మ హైదరాబాద్ లో జాబ్ చూసుకో గడ్డం బాబు,1
ilanti mla anni niyojaka vargallo enduku leru,0
అన్నయ్య పేరు వింటే గూస్ బమ్స్ వస్తాయ్,0
rgv tho vaka interview plan chesthunava nuvu kuda,0
idi edo reel kabhatti sari poindhi lekha pothe aadhi anna deenikhi kuda eadoka setair veseavadu mee midha,0
mana nāyakulu eppuḍu cinna vāḷḷa mīda pratāpaṁ cūpistāru phasṭ pōyi rōḍlu vēyaṇḍi nīṭ gā,1
మీకు చపడం ఈజీ అక్కడ అనుభవించే వాలకు తెలుస్తాధి  అక్కడ   అంతే మా వూరిలో బస్ లో     ఇలా పోతున్నాం,1
mundhu rtc buses lo students entha ibbandhi padivelthunnaru chudandii valla hanging conditions you have to notice everything,1
thumbnail marchuko bro ayana cisi kaadhu me veiws kosam edhanna pedtharu,1
auto vallu volunteer meda kadu   st roads drainage etc choodu,1
nuvvu king mawa,0
ముందు అరెస్ట్ చేయండి మీడియా ముద్దు తీసుకురండి రా,1
బానిస కట్టప్పలు బయటకి వచ్చారుఇక జగన్ కి భజన చెయ్యడానికి,1
నువ్వు ఏమి పని మీద వచ్చావు నువ్వు ఏది matlduthunvu ముందు mlc ni arest చెయ్యండి,1
inthavaraku oka ysrcp mla velli subrahmanyam family ni kalisi matladaledu miru em sc minister ra miru em cm thu,1
rey me self dabba apandi ra babu … elane late chesi janali yadavalni chestunnaru… mundu arrest cheyandi,1
ముందు arrest చెయ్యండి వాడు షికారు చేస్తున్నాడు వాడు ఎందుకు మీడియా ముందుకు రాలేదు,1
ore ni veshalu api pani chusko,1
me bathukulu yenduku ra,1
పేద బిడ్డల కోసం చేస్తున్న మీరు చేస్తున్న కృషి అభనందనీయం,0
hmtv ki koncham ina siggu untetitle sakkaga petandhi first chepindhi okati ithe mi title inkolla undhi ,1
mallanna fighting for every thing which is relevant to trurth,0
anchor ki questions adagatam reledhu ,1
madam meeru good questions aduguthunnaru,0
thumbnail chetha ga undi,1
తెలంగాణ రాష్ట్రం త్వరలోనే శ్రీలంక   దేశానికి వచ్చిన  ఆర్థికమాంద్యం  కరువు కాటకాలు రాబోతున్నాయి ప్రజలందరూ  అనుభవించడానికి సిద్ధంగా ఉండాలి rip trs government   సీఎం కేసిఆర్ కి నివాళిలు  అర్పించాలి😭😭,1
anji mama and sathi anna combination adhirindi,0
jyosham kana nenu ni mida penchukuna prema goppadi super ,0
సార్ పాల్ గారు చాలా మంచి వ్యక్తి పదిమందికి మంచి చేసే వ్యక్తి సార్,0
సర్ అప్పుడప్పుడూ ఇతని ఇంటర్వ్యూ తీసుకోండి సర్ఫుల్ ఎంటర్త్సైన్మెంట్ సర్బాగా నవ్వుకోవచ్చు,0
పతనాన్ని కోరి తెచ్చుకోలేదు  ఎవరు ఏమి చేయలేదు   అంత ఆ  దేవుని కృప ప్రభు ఆశీర్వాదం ,0
ఇన్ని రోజులు ఏదో మూలాన సందేహం ఉండే పాల్ గారు పిచ్చోడా అని కానీ ఇప్పుడు కన్ఫర్మ్ అయింది నాకు ,1
botsa oka pichodu,1
ఎంత నవ్వు వచ్చిందో   సూపర్ స్పీచ్ అన్న,0
its ntr revolution  prapan̄ca sini caritralō  naṭane ūpiri gā  jīvistunna  goppa vyakti  mā anna tārakarāmuḍu ,0
ఈ సాంగ్ ఎంత మందికి మళ్ళీ మళ్ళీ వినాలనిపిస్తుందిప్రభాస్ పుాజా హెగ్దే love scenes really awesome cuteness overload ,0
మైండ్ లో నుంచి పోవట్లేదు గట్టిగా చెప్పాలంటే ఆ అమ్మాయి కి take a  bow take my respect to the entire radheyshyam team ,0
ఈపాట ఎంత బాగుందోట్రైన్ సీన్లో క్లైమాక్స్ లో దీని bgm ఇంకా బాగుంది ప్రభాకరన్ గారు తమన్ గారు,0
manchi  pani chesaru ,0
em parva ledu e narayana college valla entho mandi pillalu chanipoyhunaru,1
emumdi le narayana swamy court karchulu lawyers karchuluetc anni next year fees penchi vasulu chesukovachu  anthe ga pillala usuru tagilindi,1
exams lo vundey vallani invigilators antaru adi kuda teleedhu veeedu minister chesadu karmara babu chi thuppas na kodaka,1
chepadaniku siggu ledu ra neeku,1
sajjanar sir meru great  meru cheshindhi chaala manchi pani,0
no one can write meaningful songs like you sirme you sir  om shanti ,0
rip sirమీరు మమ్మల్ని విడిచి వెళ్ళినామీ పాటల రూపంలో  మా హృదయంలో ఎప్పుడు జీవిస్తునీ వుంటారు,0
మీలాంటి అర్థవంతమైన పాటలు ఎవరు కూడా రాయలేరు సార్మీ యు సార్ ఓం శాంతి,0
miss you balu garu మీ పాట విన్నప్పుడల్లా మనసు చాలా ప్రశాంతంగా ఉంటది,0
malli siggu lekunda noob account eskoni vachesava,1
vachanu anuko gudda paligipodhi,1
no లంజే శ్రీరెడ్డి చెల్లి,1
after long tym kadupubba navvanutnx paithyamaawa,0
ఈ      సంవత్సరంలో ఒక్క పి ఎం సీఎం ఎమ్మెల్యే గార్లు ఎవరు ఎన్నడు  చేయని సహాయాలని ఒకే ఒక్క ఆ దేవుడు సోనుసూద్ సార్  గారు ఆపదలో ఉన్న ప్రజల అందరిని కాపాడుకుంటూ వచ్చిన ఒకే ఒక్క రియల్ హీరో దేవుడు సోనుసూద్ సార్,0
నా భరతమాత చాలా గొప్పది ఎందుకంటె సోనూసూద్ లాంటి గొప్పవ్యక్త్తినీ కన్నందుకు,0
నువ్వు నిజమైన హీరోవి పవర్ స్టార్ లు  మెగా స్టార్ లు తెరమీద మాత్రమే హీరోలు నిజజీవితంలో వాళ్ళు జీరోలు,0
rgv గారు తెలుగు వారిగా జన్మించడం మన తెలుగు వాళ్ళు చేసుకున్న అదృష్టం,0
rgv చాలా సంస్కార వంతమైనమనిషి ఆయన మాటచూపుప్రవర్తన అన్నింటిలో సంస్కారం కొట్టొచ్చినట్లు,0
వీడి బొంద గౌరవం ఇచ్చింది కాబట్టి పక్కన ఉమ్మేసింది లేదంటే వీడు అన్న మాటలకి మొహానే ఉమ్మేస్తారు ఇంకెవరైనా అయితే,1
houselo lekapoyatapadike gopalu chepukuntunadu waste  gadu,1
bindu ante flower anukunnava fire fire ahee ,0
rip mahesh garu కనీస పరిజ్ఞానం ఉన్నవాళ్లకు కూడా అర్థమయ్యేలా చెప్పారు అర్ధం కానివారికి భగవంతుడు జ్ఞానం ఇవ్వాలి అనికోరుకుంటున్నాను వాస్తవాలను అంగీకరించినప్పుడే తప్పులను సరిచేసుకోగలం,0
త్రివిక్రమ్ రచన ఎప్పుడు సూపర్,0
mana deshamlo  babu gogineni gaaru lanti valu chalakavali,0
babu gogineni gaaru chaala manchi reformer mana ilanti vallu kavali ,0
astrologer pradeep joshi  pedda book gaadu,1
aithey entra koushal mundhu odipoyav kadha enka sigguledhu neku koushal army tho thanninchukuney varaku vurukunnattulevu,1
"koushal  nijamja peddha manchi manishi
",0
"telugu prajalu chaala ardusthavantadhulu manaki  garikipati garu dorikinanduku
",0
"గరికపాటి వారు  హిందూ ధర్మం యొక్క గొప్పతనం చెప్పినందుకు మా ధన్యవాదాలు
 హరే కృష్ణ ",0
"ఆ తల్లి మాటల్లో ఎంత అర్ధము వుందో అంతే ఆవేదన కూడా వుంది ఆ కుటుంబానికి అంతా మంచి జరగాలి
",0
"
భైయ ఇలాంటి వాడిని   నిమిషాలు తటుకొవడం కష్టం కాని నువ్వు  నిమిషాలు  video చేసావు  నువ్వు great",0
po ra pichi kukka  siggu ledhu em ledhu asla manishi vey na,1
warner ni retain cheyakapote srh managament gudda pagilipoddi,0
 d player ha boogu ha asla bat pattukovadam raadu,1
anayana kapoor overaction tappa em ledhu,1
"నవ్వించి నవ్వించి చంపేలా ఉన్నారు గా మీరు
గెటప్ శ్రీను your awesome",0
mahesh babu gari die hard fan,0
rashmika cheshedhi anta over acting tappa em ledhu,1
erri puk moody valla srh playoffs ki pole,1
lanja puk managment valla ma warner mamali vadi velipoyaru,1
lofar lanjakodaka delete cheyi first,1
ne photo pdutha agu ra puka,1
delete cheii bro lekopothey kcpd,1
nee account report  chepista agu ra puka,1
ma anna nee troll chestava ra puka,1
rey delete cheyi lawde,1
delete cheii raa koja,1
moham medha dengutharuu,1
em lanjakodukulu rs meeru,1
fans ne like  naaky intrest poyindhi lawda lo ipl,1
bro delete cheyakapothey ma fans ninnu degenutharu,1
arey sulli gah ma rc medhey chesthava ra,1
waste na kodaka athumukka post lu chesthunavu ra,1
ne notlo na modda delete cheeyi ra gandu,1
baga edit chesaru bayya,0
gaajulu thodukoni intlo kurcho,1
munna bhaiya mi abbimanini inkada ni kosam pranam istha,0
punju vachi pitta ni dengithey nenu commentry chepijry ala vuntadhi  punjuunggamer,1
okko comment okka diamonad lags vundhi bayya,0
dengethe desam pothadhi ball degradun beyy dehradun,1
naku telusu ra nuvvu thedha lanja vi anni,1
kallu kakulu dengiyaa naa lanja kodaka,1
