Comments,Label
బ్రదర్ మాకు ఇప్పటివరకు శివాజీ మహారాజు  తెలుసు ఆయన ఒక కుమారుని గురించి మాకు ఎలాంటి విషయాలు తెలియవు మీరు తప్పక వీడియో ‍‌‌చేయండి👍,hate
మాస్టర్ గారు ఇది ఇంటర్వ్యూ లా లేదు ఇంటరాగేషన్ లా ఉంది సూపర్ ,non-hate
కొట్టకుండా ఇంతసేపు మాట్లాడిన యాంకర్ కి నమస్కారాలు... చూసిన మనకి పిచ్చి  పరాకాష్ట ,hate
శివ అన్న నువు నవ్వుతూ నరకం చూపించే వాడివి అన్న... నీ ఇంటర్వ్యూ కి వచ్చే వాళ్లకి,hate
నా లైఫ్ మొత్తం లో  ఫార్వర్డ్ చేయకుండా చుసిన వీడియో super interview shiva bhayya,non-hate
baga chepparu nani anna meru correct,non-hate
nani anna meru great,non-hate
andukokune vaalu laga vunnaru meru natho comparision na,hate
kallu pathukoni sanka kannidhi meru,hate
jr ntr chala vinayam ga vuntaru,non-hate
కుత్త పగులుద్ది ఎవడైనా(any party/any other fans) ఎన్టీఆర్ అన్న ని తక్కువ చేసి మాట్లాడితే,non-hate
దేవుడు ఈ మనిషిని ఈ లోకంలో కి పంపేటప్పుడు నిజం మాట్లాడాలి అనే ఆప్షన్ Disable చేసి పంపి వుంటాడు,non-hate
యాంకర్ గారు అసలు మీకు దండం పెట్టాలండి బాబు మీ ఓపిక ఏంటండీ ,non-hate
He is genuine person అందుకే లోకల్ చిల్లర నాయకులు అంతా కలిసి వాడిని టార్గెట్ చేశారు,non-hate
కేతిరెడ్డి గారు మీరు తిరగడం తప్ప ప్రభుత్వం నుండి నిధులు ఏమైనా తెస్తున్నారా.,hate
Rai అతను ఉద్యోగం correct గా చేస్తున్నాడు ఎందుకు ర నాయకులు అందురు కలిసి నిందలు వేస్తారు... నిజాయితీ పని చేస్తే ఎవరికీ నచ్చదు..ఛీ,hate
RIP Ap Politicians ....అంత మంది ఒక్కడిని టార్గెట్ చేశారు అంటే వాడు ఖచ్చితంగా వాడి డ్యూటీ చేస్తూ ఉండి ఉంటాడు....,hate
Mādi telaṅgāṇa rāṣṭraṁ sār.... Kānī rājakīya nāyakulalō mīraṇṭē entō gauravaṁ........,non-hate
Andarilo niladhiyadam. Sari ayina paddathi kadhu. Every one has self respect. He is also citizen ok.,non-hate
Sir M L A Garu Prajala Vadaku Meru Vachi ChalaBaga Matladinaru Sir Bat All M L As Nidarsanam. Very good Sir M L A Garu...,non-hate
Seemasimham ante ila undali great MLA gaaru Dharmavaram prajalu adhrushtavanthulu.,non-hate
Nayakudu ela undali God bless you sir,non-hate
"Sarpanchulu, corporator lu kadhu vallu lakshalu kottlu nokkeseki. Volunteers, respect ivvatam nerchukondi MLA",hate
"పాపం అతన్ని చూస్తే చాల జాలి వేస్తుంది అందరు  కలిసి ఇలా ఇరికించేసి వీడియో తీసి సోషల్ మీడియాలో పెట్టడం ఎంతవరకు కరెక్ట్..
ఎమ్మెల్యే కేతిరెడ్డి గారు మీరు హయ్యర్ ఆపీసర్ లని ఇలా ప్రశ్నించి వీడియో పెట్టండి.
ఇలాంటి చిన్న ఉద్యోగుల ని ఇబ్బందులు పెట్టి, మానసికంగ వాళ్లని హింసించకండి.",hate
"Volunteer chesedhi seva.. Praja seva oka rakamga... Adhi emi govt job kadhu, choppinavanni thala upu kunta cheyani ki. Time paduthundi andhariki anni chusukoni, vallaku help cheyali ante. Volunteer anevaru help chese vallu, society ki, andhukani help chepinchukondi anni Musukoni.. Pani kadhu chepinchukovalsindi.",hate
ఈ చిల్లర గుంపులో ఈ ఎంటెక్ బాబు ను అవమానిస్తే అందరికి పెన్షన్ వచ్చినట్టు M L A బిల్డప్ ఇచ్చి షేహాబాష్ అనుకొంటారని భ్రమ ఎంటెక్ చేసినోడు ఈ జాబ్ ఎందుకు ఇంకా కూలి చేసుకోమంటారు ఈ ఎమ్మెల్యే ఇంతేగా వీళ్ళు చేసేది ఖర్మ. హైదరాబాద్ లో జాబ్ చూసుకో గడ్డం బాబు,hate
Ilanti MLA Anni niyojaka vargallo enduku leru!!!,non-hate
అన్నయ్య పేరు వింటే గూస్ బమ్స్ వస్తాయ్,non-hate
Rgv tho vaka interview plan chesthunava nuvu kuda,non-hate
Idi Edo reel kabhatti sari poindhi lekha pothe aadhi anna deenikhi kuda eadoka setair veseavadu Mee midha,non-hate
Mana nāyakulu eppuḍu cinna vāḷḷa mīda pratāpaṁ cūpistāru..... Phasṭ pōyi rōḍlu vēyaṇḍi nīṭ gā....,hate
"మీకు చపడం ఈజీ అక్కడ అనుభవించే వాలకు తెలుస్తాధి....  అక్కడ 14 అంతే మా వూరిలో బస్ లో 198,146,114 ఇలా పోతున్నాం..",hate
Mundhu RTC Buses lo students entha ibbandhi padivelthunnaru chudandii valla hanging conditions you have to notice everything,hate
"Thumbnail marchuko bro ayana CI,SI kaadhu me veiws kosam edhanna pedtharu",hate
"Auto vallu, volunteer meda kadu . 1st roads drainage etc choodu",hate
Nuvvu king mawa,non-hate
ముందు అరెస్ట్ చేయండి.. మీడియా ముద్దు తీసుకురండి రా...,hate
బానిస కట్టప్పలు బయటకి వచ్చారు..ఇక జగన్ కి భజన చెయ్యడానికి..,hate
నువ్వు ఏమి పని మీద వచ్చావు నువ్వు ఏది matlduthunvu ముందు mlc ni arest చెయ్యండి,hate
Inthavaraku Oka ysrcp mla velli Subrahmanyam family ni kalisi matladaledu miru em sc minister ra miru em Cm thu,hate
Rey me self dabba apandi ra babu …. Elane late chesi janali yadavalni chestunnaru… mundu arrest cheyandi,hate
ముందు arrest చెయ్యండి. వాడు షికారు చేస్తున్నాడు. వాడు ఎందుకు మీడియా ముందుకు రాలేదు.,hate
Ore ni veshalu api pani chusko,hate
Me Bathukulu yenduku ra,hate
పేద బిడ్డల కోసం చేస్తున్న మీరు చేస్తున్న కృషి అభనందనీయం.,non-hate
hmtv ki koncham ina siggu unte..Title sakkaga petandhi first ..chepindhi okati ithe mi Title inkolla undhi ,hate
Mallanna fighting for every thing which is relevant to trurth,non-hate
Anchor ki questions adagatam reledhu ......,hate
Madam meeru good questions aduguthunnaru,non-hate
Thumbnail Chetha ga undi,hate
తెలంగాణ రాష్ట్రం త్వరలోనే శ్రీలంక   దేశానికి వచ్చిన  ఆర్థికమాంద్యం  కరువు కాటకాలు రాబోతున్నాయి ప్రజలందరూ  అనుభవించడానికి సిద్ధంగా ఉండాలి Rip TRS government   సీఎం కేసిఆర్ కి నివాళిలు  అర్పించాలి😭😭,hate
ANJI MAMA AND SATHI ANNA COMBINATION ADHIRINDI,non-hate
Jyosham kana nenu ni mida penchukuna prema goppadi Super ,non-hate
సార్ పాల్ గారు చాలా మంచి వ్యక్తి పదిమందికి మంచి చేసే వ్యక్తి సార్,non-hate
"సర్ అప్పుడప్పుడూ ఇతని ఇంటర్వ్యూ తీసుకోండి సర్,ఫుల్ ఎంటర్త్సైన్మెంట్ సర్,బాగా నవ్వుకోవచ్చు.....",non-hate
"పతనాన్ని కోరి తెచ్చుకోలేదు , ఎవరు ఏమి చేయలేదు  .. అంత ఆ  దేవుని కృప... ప్రభు ఆశీర్వాదం .",non-hate
ఇన్ని రోజులు ఏదో మూలాన సందేహం ఉండే పాల్ గారు పిచ్చోడా అని కానీ ఇప్పుడు కన్ఫర్మ్ అయింది నాకు ,hate
botsa oka pichodu,hate
ఎంత నవ్వు వచ్చిందో .  సూపర్ స్పీచ్ అన్న.,non-hate
Its NTR revolution  prapan̄ca sini caritralō  naṭane ūpiri gā  jīvistunna  goppa vyakti  mā anna tārakarāmuḍu ,non-hate
"ఈ సాంగ్ ఎంత మందికి మళ్ళీ మళ్ళీ వినాలనిపిస్తుంది..ప్రభాస్, పుాజా హెగ్దే.. Love Scenes really Awesome.. Cuteness Overload ",non-hate
మైండ్ లో నుంచి పోవట్లేదు.. గట్టిగా చెప్పాలంటే ఆ అమ్మాయి కి take a  bow .take my respect to the entire radheyshyam team ,non-hate
"ఈపాట ఎంత బాగుందో...ట్రైన్ సీన్లో క్లైమాక్స్ లో దీని BGm ఇంకా బాగుంది ప్రభాకరన్ గారు, తమన్ గారు",non-hate
Manchi  pani chesaru ,non-hate
Em parva ledu e Narayana college valla entho Mandi pillalu chanipoyhunaru,hate
"Emumdi le Narayana swamy... Court karchulu, lawyers karchulu...etc anni NEXT YEAR FEES PENCHI, VASULU CHESUKOVACHU...  ANTHE GA.. PILLALA USURU TAGILINDI.",hate
Exams lo vundey vallani invigilators antaru adi kuda teleedhu Veeedu minister chesadu.... karmara babu chi.... Thuppas na kodaka,hate
Chepadaniku siggu ledu ra neeku,hate
sajjanar sir meru great . meru cheshindhi chaala manchi pani,non-hate
No one can write meaningful songs like you sir..me you sir ... Om Shanti ....,non-hate
"Rip sir..మీరు మమ్మల్ని విడిచి వెళ్ళినా,,మీ పాటల రూపంలో  మా హృదయంలో ఎప్పుడు జీవిస్తునీ వుంటారు",non-hate
మీలాంటి అర్థవంతమైన పాటలు ఎవరు కూడా రాయలేరు సార్..మీ యు సార్... ఓం శాంతి....,non-hate
"Miss you balu garu,, మీ పాట విన్నప్పుడల్లా మనసు చాలా ప్రశాంతంగా ఉంటది.",non-hate
Malli siggu Lekunda noob account eskoni vachesava,hate
vachanu anuko gudda paligipodhi,hate
"No.1లంజే, శ్రీరెడ్డి చెల్లి",hate
After long tym kadupubba navvanu..tnx paithyamaawa,non-hate
ఈ  20 20 సంవత్సరంలో ఒక్క పి ఎం సీఎం ఎమ్మెల్యే గార్లు ఎవరు ఎన్నడు  చేయని సహాయాలని ఒకే ఒక్క ఆ దేవుడు సోనుసూద్ సార్  గారు ఆపదలో ఉన్న ప్రజల అందరిని కాపాడుకుంటూ వచ్చిన ఒకే ఒక్క రియల్ హీరో దేవుడు సోనుసూద్ సార్,non-hate
నా భరతమాత చాలా గొప్పది ఎందుకంటె సోనూసూద్ లాంటి గొప్పవ్యక్త్తినీ కన్నందుకు,non-hate
"నువ్వు నిజమైన హీరోవి, పవర్ స్టార్ లు , మెగా స్టార్ లు తెరమీద మాత్రమే హీరోలు, నిజజీవితంలో వాళ్ళు జీరోలు",non-hate
Rgv గారు తెలుగు వారిగా జన్మించడం మన తెలుగు వాళ్ళు చేసుకున్న అదృష్టం,non-hate
"Rgv చాలా సంస్కార వంతమైన.....మనిషి ఆయన మాట,చూపు,ప్రవర్తన ...అన్నింటిలో సంస్కారం కొట్టొచ్చినట్లు.......",non-hate
"వీడి బొంద. గౌరవం ఇచ్చింది కాబట్టి పక్కన ఉమ్మేసింది. లేదంటే, వీడు అన్న మాటలకి మొహానే ఉమ్మేస్తారు ఇంకెవరైనా అయితే",hate
Houselo lekapoyatapadike gopalu chepukuntunadu waste  gadu,hate
Bindu ante flower anukunnava fire fire ahee ,non-hate
"rip mahesh garu, కనీస పరిజ్ఞానం ఉన్నవాళ్లకు కూడా అర్థమయ్యేలా చెప్పారు. అర్ధం కానివారికి భగవంతుడు జ్ఞానం ఇవ్వాలి అనికోరుకుంటున్నాను. వాస్తవాలను అంగీకరించినప్పుడే తప్పులను సరిచేసుకోగలం.",non-hate
